id,high_severity_count,medium_severity_count,low_severity_count,num_functions,num_external_calls,num_state_vars,num_modifiers,max_cyclomatic_complexity,num_low_level_calls,lines_of_code,num_contracts_in_file,num_dependencies,avg_function_complexity,num_functions_high_complexity,num_comments,comment_to_code_ratio,num_payable_functions,num_library_calls,inheritance_depth,num_unused_functions,high_confidence_detectors,medium_confidence_detectors,low_confidence_detectors,security_detectors_triggered,optimization_detectors_triggered,total_detector_hits,unique_vulnerability_types,detectors_per_function,detectors_per_loc,risk_score_simple,risk_score_weighted,complexity_level,cfg_num_nodes,cfg_num_edges,cfg_num_cycles,cfg_max_depth,cfg_avg_branching,cfg_num_exit_points,cfg_cyclomatic_total,cg_num_nodes,cg_num_edges,cg_max_call_depth,cg_num_external_calls,cg_external_call_ratio,cg_num_public_entry_points,cg_num_internal_functions,cg_avg_calls_per_function,cg_num_leaf_functions,dfg_num_state_vars,dfg_num_tainted_flows,dfg_num_sensitive_sinks,dfg_num_external_sources,dfg_taint_to_sink_ratio,dfg_num_unvalidated_inputs,cei_violations,cei_safe_functions,cei_pattern_score,functions_with_reentrancy_guard,state_before_call_count,state_after_call_count,unchecked_calls_in_critical_context,cei_reentrancy_risk,state_external_danger,unchecked_lowlevel_risk,complexity_size_product,functions_calls_interaction,high_severity_density,guard_effectiveness,external_calls_ratio,low_level_calls_ratio,complexity_per_loc,avg_function_size,detector_density,high_severity_ratio,cei_violation_rate,state_after_call_ratio,reentrancy_risk_score,access_control_risk,code_quality_score,contract_maturity,has_critical_pattern,cei_violations^2,cei_violations lines_of_code,cei_violations num_functions,cei_violations max_cyclomatic_complexity,cei_violations total_detector_hits,lines_of_code^2,lines_of_code num_functions,lines_of_code max_cyclomatic_complexity,lines_of_code total_detector_hits,num_functions^2,num_functions max_cyclomatic_complexity,num_functions total_detector_hits,max_cyclomatic_complexity^2,max_cyclomatic_complexity total_detector_hits,total_detector_hits^2,ground_truth_vulnerable,contract_name,data_source
912,22,0,135,36,28,27,3,3,7,372,2,1,1.7777777777777777,0,22,0.0591397849462365,0,0,0,0,82,75,0,22,21,7,4,0.0,0.0,355.0,6821.071428571428,2,167,145,0,6,0.8682634730538922,5,64,36,36,2,28,0.4375,30,6,1.0,15,27,5,28,7,0.1785714285714285,7,21,0,0.0,0,0,21,0,0,588,0,1116,1008,154,0.0,0.7567567567567568,0.2413793103448276,0.00804289544235925,10.054054054054054,0.01876675603217158,2.75,0.5675675675675675,0.7241379310344828,14.7,0,11.441397849462366,2.2,1,441.0,7812.0,756.0,63.0,147.0,138384.0,13392.0,1116.0,2604.0,1296.0,108.0,252.0,9.0,21.0,49.0,True,Ownable,solidifi_benchmark
913,8,1,37,14,14,8,0,6,3,161,1,1,3.0,0,26,0.1614906832298136,0,0,0,0,36,13,0,9,4,12,5,0.0,0.0,122.0,458.51666666666665,1,97,92,3,12,0.9484536082474226,7,42,14,16,2,14,0.4666666666666667,11,3,1.1428571428571428,8,8,4,10,21,0.4,7,7,0,0.0,0,0,7,0,0,98,0,966,196,96,0.0,0.9333333333333333,0.2,0.037037037037037035,10.733333333333333,0.07407407407407407,0.6153846153846154,0.4666666666666667,0.4666666666666667,4.9,0,6.314906832298135,2.6,1,49.0,1127.0,98.0,42.0,84.0,25921.0,2254.0,966.0,1932.0,196.0,84.0,168.0,36.0,72.0,144.0,True,ProofOfExistence,solidifi_benchmark
914,17,0,94,28,25,24,0,3,3,318,5,1,1.6428571428571428,0,30,0.0943396226415094,0,5,1,0,63,48,0,17,15,11,5,0.0,0.0,264.0,2318.4,2,125,106,0,6,0.848,6,46,28,28,2,25,0.4716981132075472,22,6,1.0,10,24,7,19,23,0.3684210526315789,12,0,0,1.0,0,0,0,0,0,0,0,954,700,187,0.0,0.8620689655172413,0.11538461538461539,0.009404388714733543,10.96551724137931,0.034482758620689655,1.4166666666666667,0.0,0.0,0.0,0,5.793396226415093,20.0,1,0.0,0.0,0.0,0.0,0.0,101124.0,8904.0,954.0,3498.0,784.0,84.0,308.0,9.0,33.0,121.0,True,buggy_14,solidifi_benchmark
915,22,0,137,6,4,4,1,3,1,404,3,1,2.0,0,58,0.1435643564356435,0,0,0,0,88,71,0,22,19,10,4,0.0,0.0,357.0,4915.889999999999,1,26,23,0,4,0.8846153846153846,0,12,6,6,1,4,0.4,5,1,1.0,6,4,1,4,1,0.25,1,0,0,1.0,0,0,0,0,0,0,0,1212,24,220,0.0,0.5714285714285714,0.2,0.007407407407407408,57.714285714285715,0.024691358024691357,2.0,0.0,0.0,0.0,0,8.285643564356434,5.8,1,0.0,0.0,0.0,0.0,0.0,163216.0,2424.0,1212.0,4040.0,36.0,18.0,60.0,9.0,30.0,100.0,True,buggy_19,solidifi_benchmark
916,24,4,125,9,4,4,0,3,0,505,3,1,1.2222222222222223,0,33,0.0653465346534653,0,0,0,0,86,71,0,28,21,20,6,0.0,0.0,385.0,2612.2250000000004,1,21,17,0,4,0.8095238095238095,0,7,9,5,1,4,0.4444444444444444,8,1,0.5555555555555556,7,4,1,4,9,0.25,5,4,0,0.0,0,0,4,0,0,16,0,1515,36,480,0.0,0.4,0.0,0.005928853754940711,50.5,0.039525691699604744,1.1428571428571428,0.4,0.8,2.8,0,5.503465346534653,3.3,1,16.0,2020.0,36.0,12.0,80.0,255025.0,4545.0,1515.0,10100.0,81.0,27.0,180.0,9.0,60.0,400.0,True,Token,solidifi_benchmark
917,28,1,215,5,5,4,1,3,2,587,5,1,1.8,0,54,0.0919931856899489,0,0,0,0,125,121,0,29,33,13,5,0.0,0.0,500.0,8065.384615384615,1,24,21,0,5,0.875,0,9,5,4,1,5,0.5555555555555556,5,0,0.8,5,4,2,5,2,0.4,2,0,0,1.0,0,0,0,0,0,0,0,1761,25,364,0.0,0.8333333333333334,0.3333333333333333,0.00510204081632653,97.83333333333333,0.022108843537414966,2.0,0.0,0.0,0.0,0,7.769931856899489,5.4,1,0.0,0.0,0.0,0.0,0.0,344569.0,2935.0,1761.0,7631.0,25.0,15.0,65.0,9.0,39.0,169.0,True,buggy_27,solidifi_benchmark
919,22,0,123,40,38,44,4,5,9,341,1,1,2.15,0,22,0.064516129032258,5,0,0,0,79,66,0,22,19,8,4,0.0,0.0,343.0,5367.95,2,240,223,0,11,0.9291666666666668,1,86,40,61,2,38,0.3838383838383838,37,3,1.525,13,44,8,38,8,0.2105263157894736,8,28,1,0.0344827586206896,0,1,28,0,0,1064,0,1705,1520,176,0.0,0.926829268292683,0.23076923076923078,0.014619883040935672,8.317073170731707,0.023391812865497075,2.4444444444444446,0.6829268292682927,0.717948717948718,19.6,0,13.39516129032258,2.2,1,784.0,9548.0,1120.0,140.0,224.0,116281.0,13640.0,1705.0,2728.0,1600.0,200.0,320.0,25.0,40.0,64.0,True,StockBet,solidifi_benchmark
922,23,0,149,6,7,6,1,3,3,467,3,1,2.0,0,116,0.2483940042826552,0,0,0,0,94,79,0,23,21,9,4,0.0,0.0,379.0,6287.188888888889,1,33,30,0,6,0.9090909090909092,0,12,6,6,1,7,0.5384615384615384,6,0,1.0,6,6,1,7,1,0.1428571428571428,1,4,0,0.0,0,0,4,0,0,28,0,1401,42,207,0.0,1.0,0.375,0.00641025641025641,66.71428571428571,0.019230769230769232,2.3,0.5714285714285714,0.5,2.8,0,9.333940042826551,11.6,1,16.0,1868.0,24.0,12.0,36.0,218089.0,2802.0,1401.0,4203.0,36.0,18.0,54.0,9.0,27.0,81.0,True,Ownable,solidifi_benchmark
923,25,0,159,9,5,5,0,3,1,459,5,1,1.6666666666666667,0,101,0.2200435729847494,0,0,0,0,95,91,0,25,24,11,4,0.0,0.0,409.0,5900.754545454545,1,38,32,0,5,0.8421052631578947,0,15,9,11,1,5,0.3125,8,1,1.2222222222222223,4,5,1,5,9,0.2,5,4,0,0.0,0,0,4,0,0,20,0,1377,45,275,0.0,0.5,0.16666666666666666,0.006521739130434782,45.9,0.02391304347826087,2.0833333333333335,0.4,0.6666666666666666,2.8,0,7.050435729847494,10.1,1,16.0,1836.0,36.0,12.0,44.0,210681.0,4131.0,1377.0,5049.0,81.0,27.0,99.0,9.0,33.0,121.0,True,SafeMath,solidifi_benchmark
924,28,0,193,12,9,8,0,3,3,471,3,1,1.5,0,48,0.1019108280254777,0,0,0,0,115,113,0,28,31,12,5,0.0,0.0,473.0,7650.775000000001,1,36,33,0,6,0.9166666666666666,0,12,12,8,1,9,0.5294117647058824,12,0,0.6666666666666666,9,8,2,9,12,0.2222222222222222,7,0,0,1.0,0,0,0,0,0,0,0,1413,108,336,0.0,0.6923076923076923,0.3,0.006355932203389831,36.23076923076923,0.025423728813559324,2.1538461538461537,0.0,0.0,0.0,0,5.8691082802547765,4.8,1,0.0,0.0,0.0,0.0,0.0,221841.0,5652.0,1413.0,5652.0,144.0,36.0,144.0,9.0,36.0,144.0,True,has,solidifi_benchmark
925,18,0,116,3,3,3,1,1,1,410,4,1,1.0,0,114,0.2780487804878049,0,0,0,0,81,54,0,18,16,9,4,0.0,0.0,296.0,3907.2,0,13,10,0,5,0.7692307692307693,0,3,3,2,1,3,0.6,3,0,0.6666666666666666,2,3,1,3,1,0.3333333333333333,1,0,0,1.0,0,0,0,0,0,0,0,410,9,162,0.0,0.75,0.25,0.0024330900243309003,102.5,0.021897810218978103,1.8,0.0,0.0,0.0,0,9.730487804878049,11.4,1,0.0,0.0,0.0,0.0,0.0,168100.0,1230.0,410.0,3690.0,9.0,3.0,27.0,1.0,9.0,81.0,True,buggy_9,solidifi_benchmark
926,26,1,174,15,9,9,0,3,1,526,7,1,1.8,0,88,0.1673003802281368,0,0,0,0,124,80,0,27,27,14,5,0.0,0.0,439.0,5644.285714285715,2,47,44,0,4,0.9361702127659576,0,21,15,11,1,9,0.45,14,1,0.7333333333333333,11,9,1,9,11,0.1111111111111111,6,0,0,1.0,0,0,0,0,0,0,0,1578,135,364,0.0,0.5625,0.1,0.0056925996204933585,32.875,0.026565464895635674,1.7333333333333334,0.0,0.0,0.0,0,6.523003802281368,8.8,1,0.0,0.0,0.0,0.0,0.0,276676.0,7890.0,1578.0,7364.0,225.0,45.0,210.0,9.0,42.0,196.0,True,buggy_12,solidifi_benchmark
927,20,0,123,30,29,22,0,3,3,518,6,1,1.6666666666666667,0,183,0.3532818532818533,0,8,1,0,80,63,0,20,18,11,5,0.0,0.0,323.0,3644.027272727272,3,139,119,0,5,0.8561151079136691,8,50,30,34,2,29,0.4603174603174603,24,6,1.1333333333333333,8,22,10,23,28,0.4347826086956521,14,0,0,1.0,0,0,0,0,0,0,0,1554,870,220,0.0,0.9354838709677419,0.1,0.005780346820809248,16.70967741935484,0.02119460500963391,1.6666666666666667,0.0,0.0,0.0,0,8.382818532818533,44.3,1,0.0,0.0,0.0,0.0,0.0,268324.0,15540.0,1554.0,5698.0,900.0,90.0,330.0,9.0,33.0,121.0,True,buggy_23,solidifi_benchmark
929,21,4,116,43,36,36,1,3,8,323,1,1,1.7906976744186047,0,19,0.0588235294117647,2,0,0,0,76,65,0,25,17,14,5,0.0,0.0,346.0,3002.785714285714,2,219,193,0,10,0.8812785388127854,8,77,43,52,1,36,0.4090909090909091,42,1,1.2093023255813953,15,36,10,34,14,0.2941176470588235,12,25,0,0.0,0,0,25,0,0,900,0,969,1548,294,0.0,0.8181818181818182,0.21621621621621623,0.009259259259259259,7.340909090909091,0.043209876543209874,1.4,0.5681818181818182,0.6756756756756757,17.5,0,7.438235294117646,1.9,1,625.0,8075.0,1075.0,75.0,350.0,104329.0,13889.0,969.0,4522.0,1849.0,129.0,602.0,9.0,42.0,196.0,True,digitalNotary,solidifi_benchmark
930,23,0,149,6,7,6,1,3,3,467,3,1,2.0,0,116,0.2483940042826552,0,0,0,0,94,79,0,23,21,9,4,0.0,0.0,379.0,6287.188888888889,1,33,30,0,6,0.9090909090909092,0,12,6,6,1,7,0.5384615384615384,6,0,1.0,6,6,1,7,1,0.1428571428571428,1,4,0,0.0,0,0,4,0,0,28,0,1401,42,207,0.0,1.0,0.375,0.00641025641025641,66.71428571428571,0.019230769230769232,2.3,0.5714285714285714,0.5,2.8,0,9.333940042826551,11.6,1,16.0,1868.0,24.0,12.0,36.0,218089.0,2802.0,1401.0,4203.0,36.0,18.0,54.0,9.0,27.0,81.0,True,Ownable,solidifi_benchmark
931,7,0,32,13,13,10,1,6,3,100,1,1,2.4615384615384617,0,9,0.09,0,0,0,0,28,12,0,7,5,9,5,0.0,0.0,102.0,412.5333333333333,1,74,69,1,8,0.9324324324324323,2,32,13,15,2,13,0.4642857142857143,12,1,1.1538461538461535,7,10,4,12,5,0.3333333333333333,5,8,0,0.0,0,0,8,0,0,104,0,600,169,63,0.0,0.9285714285714286,0.21428571428571427,0.0594059405940594,7.142857142857143,0.0891089108910891,0.7,0.5714285714285714,0.5714285714285714,5.6,0,7.6,0.9,1,64.0,800.0,104.0,48.0,72.0,10000.0,1300.0,600.0,900.0,169.0,78.0,117.0,36.0,54.0,81.0,True,DocumentSigner,solidifi_benchmark
932,23,0,147,15,11,10,0,3,3,443,5,1,1.5333333333333334,0,94,0.2121896162528216,0,0,0,0,91,81,0,23,21,12,4,0.0,0.0,377.0,4640.241666666667,1,47,42,0,6,0.8936170212765957,0,17,15,11,1,11,0.5,14,1,0.7333333333333333,10,10,3,11,13,0.2727272727272727,8,0,0,1.0,0,0,0,0,0,0,0,1329,165,276,0.0,0.6875,0.25,0.006756756756756757,27.6875,0.02702702702702703,1.7692307692307692,0.0,0.0,0.0,0,6.971896162528216,9.4,1,0.0,0.0,0.0,0.0,0.0,196249.0,6645.0,1329.0,5316.0,225.0,45.0,180.0,9.0,36.0,144.0,True,buggy_48,solidifi_benchmark
934,23,0,138,36,28,27,3,3,7,382,2,1,1.7777777777777777,0,22,0.0575916230366492,0,0,0,0,83,78,0,23,21,7,4,0.0,0.0,368.0,7233.828571428571,2,167,145,0,6,0.8682634730538922,5,64,36,36,2,28,0.4375,30,6,1.0,15,27,5,28,7,0.1785714285714285,7,21,0,0.0,0,0,21,0,0,588,0,1146,1008,161,0.0,0.7567567567567568,0.2413793103448276,0.007832898172323759,10.324324324324325,0.018276762402088774,2.875,0.5675675675675675,0.7241379310344828,14.7,0,11.425916230366491,2.2,1,441.0,8022.0,756.0,63.0,147.0,145924.0,13752.0,1146.0,2674.0,1296.0,108.0,252.0,9.0,21.0,49.0,True,Ownable,solidifi_benchmark
935,12,0,79,26,22,25,0,3,4,283,2,1,2.0,0,82,0.2897526501766784,0,0,0,0,60,33,0,12,13,9,4,0.0,0.0,199.0,1837.4333333333332,2,150,136,0,8,0.9066666666666666,6,52,26,31,2,22,0.4150943396226415,24,2,1.1923076923076923,9,25,9,22,21,0.4090909090909091,10,17,0,0.0,0,0,17,0,0,374,0,849,572,108,0.0,0.8148148148148148,0.17391304347826086,0.01056338028169014,10.481481481481481,0.03169014084507042,1.2,0.6296296296296297,0.7391304347826086,11.9,0,7.747526501766783,8.2,1,289.0,4811.0,442.0,51.0,153.0,80089.0,7358.0,849.0,2547.0,676.0,78.0,234.0,9.0,27.0,81.0,True,BitCash,solidifi_benchmark
936,18,0,109,30,30,22,0,3,4,615,5,1,1.6666666666666667,0,308,0.5008130081300813,0,8,1,0,69,58,0,18,16,10,5,0.0,0.0,289.0,3167.44,2,140,120,0,5,0.8571428571428571,8,50,30,33,2,30,0.4761904761904761,24,6,1.1,10,22,11,25,29,0.44,15,0,0,1.0,0,0,0,0,0,0,0,1845,900,180,0.0,0.967741935483871,0.12903225806451613,0.00487012987012987,19.838709677419356,0.016233766233766232,1.6363636363636365,0.0,0.0,0.0,0,9.858130081300814,56.8,1,0.0,0.0,0.0,0.0,0.0,378225.0,18450.0,1845.0,6150.0,900.0,90.0,300.0,9.0,30.0,100.0,True,buggy_40,solidifi_benchmark
938,12,0,79,26,22,25,0,3,4,283,2,1,2.0,0,82,0.2897526501766784,0,0,0,0,60,33,0,12,13,9,4,0.0,0.0,199.0,1837.4333333333332,2,150,136,0,8,0.9066666666666666,6,52,26,31,2,22,0.4150943396226415,24,2,1.1923076923076923,9,25,9,22,21,0.4090909090909091,10,17,0,0.0,0,0,17,0,0,374,0,849,572,108,0.0,0.8148148148148148,0.17391304347826086,0.01056338028169014,10.481481481481481,0.03169014084507042,1.2,0.6296296296296297,0.7391304347826086,11.9,0,7.747526501766783,8.2,1,289.0,4811.0,442.0,51.0,153.0,80089.0,7358.0,849.0,2547.0,676.0,78.0,234.0,9.0,27.0,81.0,True,MD,solidifi_benchmark
939,22,0,131,3,3,3,0,3,1,439,7,1,2.333333333333333,0,66,0.1503416856492027,0,0,0,0,82,73,0,22,20,10,5,0.0,0.0,351.0,4671.81,1,15,14,0,5,0.9333333333333332,0,7,3,3,1,3,0.5,2,1,1.0,3,3,0,3,1,0.0,1,2,0,0.0,0,0,2,0,0,6,0,1317,9,220,0.0,0.75,0.25,0.006818181818181818,109.75,0.022727272727272728,2.0,0.5,0.5,1.4,0,6.353416856492027,6.6,1,4.0,878.0,6.0,6.0,20.0,192721.0,1317.0,1317.0,4390.0,9.0,9.0,30.0,9.0,30.0,100.0,True,EventMetadata,solidifi_benchmark
940,22,0,136,12,9,10,0,3,2,389,4,1,1.8333333333333333,0,20,0.0514138817480719,0,0,1,0,86,74,0,22,21,12,5,0.0,0.0,356.0,4088.0666666666666,1,52,45,0,5,0.8653846153846154,3,22,12,8,1,9,0.5294117647058824,11,1,0.6666666666666666,8,10,1,9,3,0.1111111111111111,1,0,0,1.0,0,0,0,0,0,0,0,1167,108,264,0.0,0.6923076923076923,0.2,0.007692307692307693,29.923076923076923,0.03076923076923077,1.6923076923076923,0.0,0.0,0.0,0,5.364138817480718,4.0,1,0.0,0.0,0.0,0.0,0.0,151321.0,4668.0,1167.0,4668.0,144.0,36.0,144.0,9.0,36.0,144.0,True,buggy_38,solidifi_benchmark
942,13,0,79,13,9,10,0,3,2,237,2,1,1.9230769230769231,0,49,0.2067510548523206,0,0,0,0,58,34,0,13,13,8,5,0.0,0.0,209.0,2137.025,1,45,43,0,6,0.9555555555555556,0,20,13,11,1,9,0.45,12,1,0.8461538461538461,10,10,1,9,11,0.1111111111111111,6,7,0,0.0,0,0,7,0,0,63,0,711,117,104,0.0,0.6428571428571429,0.2,0.012605042016806723,16.928571428571427,0.03361344537815126,1.4444444444444444,0.5,0.7,4.9,0,6.917510548523206,4.9,1,49.0,1659.0,91.0,21.0,56.0,56169.0,3081.0,711.0,1896.0,169.0,39.0,104.0,9.0,24.0,64.0,True,EIP20Interface,solidifi_benchmark
943,19,1,118,8,6,8,1,3,1,310,4,1,1.5,0,19,0.0612903225806451,0,0,0,0,78,61,0,20,17,15,5,0.0,0.0,313.0,2518.6066666666666,1,33,27,0,5,0.8181818181818182,0,12,8,8,1,6,0.4285714285714285,7,1,1.0,6,8,3,6,3,0.5,3,5,0,0.0,0,0,5,0,0,30,0,930,48,285,0.0,0.6666666666666666,0.14285714285714285,0.00964630225080386,34.44444444444444,0.04823151125401929,1.1875,0.5555555555555556,0.7142857142857143,3.5,0,7.462903225806451,1.9,1,25.0,1550.0,40.0,15.0,75.0,96100.0,2480.0,930.0,4650.0,64.0,24.0,120.0,9.0,45.0,225.0,True,Owned,solidifi_benchmark
944,22,0,136,12,9,10,0,3,2,389,4,1,1.8333333333333333,0,20,0.0514138817480719,0,0,1,0,86,74,0,22,21,12,5,0.0,0.0,356.0,4088.0666666666666,1,52,45,0,5,0.8653846153846154,3,22,12,8,1,9,0.5294117647058824,11,1,0.6666666666666666,8,10,1,9,3,0.1111111111111111,1,0,0,1.0,0,0,0,0,0,0,0,1167,108,264,0.0,0.6923076923076923,0.2,0.007692307692307693,29.923076923076923,0.03076923076923077,1.6923076923076923,0.0,0.0,0.0,0,5.364138817480718,4.0,1,0.0,0.0,0.0,0.0,0.0,151321.0,4668.0,1167.0,4668.0,144.0,36.0,144.0,9.0,36.0,144.0,True,buggy_28,solidifi_benchmark
945,16,0,120,33,31,27,1,17,6,344,1,1,2.5454545454545454,1,53,0.1540697674418604,5,0,0,0,87,49,0,16,17,13,5,0.0,0.0,280.0,2612.6153846153848,3,223,215,2,13,0.9641255605381166,1,84,33,40,1,31,0.4366197183098591,32,1,1.2121212121212122,10,27,9,31,33,0.2903225806451613,10,22,0,0.0,0,0,22,0,0,682,0,5848,1023,208,0.0,0.9117647058823529,0.1875,0.04927536231884058,10.117647058823529,0.03768115942028986,1.1428571428571428,0.6470588235294118,0.6875,15.4,0,7.690697674418604,5.3,1,484.0,7568.0,726.0,374.0,286.0,118336.0,11352.0,5848.0,4472.0,1089.0,561.0,429.0,289.0,221.0,169.0,True,WhiteBetting,solidifi_benchmark
946,9,0,40,16,15,18,0,3,4,132,1,1,2.125,0,9,0.0681818181818181,0,0,0,0,34,18,0,9,7,10,4,0.0,0.0,130.0,605.8,1,94,87,0,7,0.925531914893617,3,34,16,16,1,15,0.4838709677419355,15,1,1.0,8,18,4,15,8,0.2666666666666666,4,11,0,0.0,0,0,11,0,0,165,0,396,240,90,0.0,0.8823529411764706,0.25,0.022556390977443608,7.764705882352941,0.07518796992481203,0.8181818181818182,0.6470588235294118,0.6875,7.7,0,5.53181818181818,0.9,1,121.0,1452.0,176.0,33.0,110.0,17424.0,2112.0,396.0,1320.0,256.0,48.0,160.0,9.0,30.0,100.0,True,TAMC,solidifi_benchmark
947,31,14,214,71,129,69,2,29,10,1007,2,1,3.746478873239437,5,167,0.1658391261171797,1,27,0,0,120,139,0,45,32,15,6,0.0,0.0,594.0,8605.08,3,631,651,34,31,1.0316957210776545,6,266,71,82,2,129,0.6113744075829384,60,11,1.1549295774647887,25,69,16,56,38,0.2857142857142857,25,0,0,1.0,0,0,0,0,0,0,0,29203,9159,465,0.0,1.7916666666666667,0.07692307692307693,0.028769841269841268,13.98611111111111,0.01488095238095238,1.9375,0.0,0.0,0.0,0,9.208391261171798,97.7,1,0.0,0.0,0.0,0.0,0.0,1014049.0,71497.0,29203.0,15105.0,5041.0,2059.0,1065.0,841.0,435.0,225.0,True,buggy_24,solidifi_benchmark
948,22,0,138,15,11,10,0,3,3,399,5,1,1.6666666666666667,0,68,0.1704260651629072,0,0,0,0,84,78,0,22,21,12,4,0.0,0.0,358.0,4134.9,1,48,44,0,6,0.9166666666666666,0,19,15,11,1,11,0.5,14,1,0.7333333333333333,10,10,2,11,12,0.1818181818181818,7,8,0,0.0,0,0,8,0,0,88,0,1197,165,264,0.0,0.6875,0.25,0.0075,24.9375,0.03,1.6923076923076923,0.5,0.6666666666666666,5.6,0,6.554260651629072,6.8,1,64.0,3192.0,120.0,24.0,96.0,159201.0,5985.0,1197.0,4788.0,225.0,45.0,180.0,9.0,36.0,144.0,True,ERC20Interface,solidifi_benchmark
949,22,0,162,6,3,4,1,3,0,402,5,1,1.6666666666666667,0,26,0.0646766169154228,0,0,0,0,103,86,0,22,23,16,5,0.0,0.0,382.0,3896.4,0,22,18,0,4,0.8181818181818182,0,10,6,5,1,3,0.375,5,1,0.8333333333333334,5,4,1,3,1,0.3333333333333333,1,0,0,1.0,0,0,0,0,0,0,0,1206,18,352,0.0,0.42857142857142855,0.0,0.007444168734491315,57.42857142857143,0.03970223325062035,1.2941176470588236,0.0,0.0,0.0,0,7.4967661691542276,2.6,1,0.0,0.0,0.0,0.0,0.0,161604.0,2412.0,1206.0,6432.0,36.0,18.0,96.0,9.0,48.0,256.0,True,buggy_17,solidifi_benchmark
950,13,0,76,25,23,32,1,9,5,236,2,1,2.36,0,26,0.1101694915254237,0,0,1,0,50,42,0,13,13,10,5,0.0,0.0,206.0,1635.64,3,162,154,0,15,0.9506172839506172,4,59,25,30,1,23,0.4339622641509434,23,2,1.2,9,32,4,23,7,0.1739130434782608,6,18,0,0.0,0,0,18,0,0,414,0,2124,575,130,0.0,0.8846153846153846,0.20833333333333334,0.0379746835443038,9.076923076923077,0.04219409282700422,1.1818181818181819,0.6923076923076923,0.75,12.6,0,7.651694915254237,4.6,1,324.0,4248.0,450.0,162.0,180.0,55696.0,5900.0,2124.0,2360.0,625.0,225.0,250.0,81.0,90.0,100.0,True,PHO,solidifi_benchmark
951,23,1,153,6,7,6,1,3,3,506,6,1,2.0,0,91,0.1798418972332015,0,0,0,0,106,72,0,24,21,11,5,0.0,0.0,388.0,5516.654545454545,1,31,28,0,5,0.9032258064516128,0,12,6,5,1,7,0.5833333333333334,5,1,0.8333333333333334,6,6,2,7,2,0.2857142857142857,2,0,0,1.0,0,0,0,0,0,0,0,1518,42,253,0.0,1.0,0.375,0.005917159763313609,72.28571428571429,0.021696252465483234,1.9166666666666667,0.0,0.0,0.0,0,8.648418972332014,9.1,1,0.0,0.0,0.0,0.0,0.0,256036.0,3036.0,1518.0,5566.0,36.0,18.0,66.0,9.0,33.0,121.0,True,buggy_20,solidifi_benchmark
952,28,0,217,46,34,32,0,5,2,795,13,1,1.891304347826087,0,27,0.0339622641509433,0,6,1,0,117,130,0,28,33,14,6,0.0,0.0,497.0,7384.0,3,221,195,1,9,0.8823529411764706,12,87,46,53,2,34,0.3908045977011494,37,9,1.1521739130434785,22,32,12,22,72,0.5454545454545454,22,0,0,1.0,0,0,0,0,0,0,0,3975,1564,392,0.0,0.723404255319149,0.05714285714285714,0.00628140703517588,16.914893617021278,0.017587939698492462,1.8666666666666667,0.0,0.0,0.0,0,5.0896226415094326,22.7,1,0.0,0.0,0.0,0.0,0.0,632025.0,36570.0,3975.0,11130.0,2116.0,230.0,644.0,25.0,70.0,196.0,True,buggy_30,solidifi_benchmark
953,22,0,137,4,3,2,0,3,1,459,7,1,2.0,0,74,0.1612200435729847,0,0,0,0,84,77,0,22,21,10,5,0.0,0.0,357.0,4923.030000000001,1,16,14,0,5,0.875,0,8,4,3,1,3,0.5,2,2,0.75,4,2,0,3,1,0.0,1,2,0,0.0,0,0,2,0,0,6,0,1377,12,220,0.0,0.6,0.25,0.006521739130434782,91.8,0.021739130434782608,2.0,0.4,0.5,1.4,0,6.462200435729846,7.4,1,4.0,918.0,8.0,6.0,20.0,210681.0,1836.0,1377.0,4590.0,16.0,12.0,40.0,9.0,30.0,100.0,True,EventMetadata,solidifi_benchmark
954,9,0,40,16,15,18,0,3,4,132,1,1,2.125,0,9,0.0681818181818181,0,0,0,0,34,18,0,9,7,10,4,0.0,0.0,130.0,605.8,1,94,87,0,7,0.925531914893617,3,34,16,16,1,15,0.4838709677419355,15,1,1.0,8,18,4,15,8,0.2666666666666666,4,11,0,0.0,0,0,11,0,0,165,0,396,240,90,0.0,0.8823529411764706,0.25,0.022556390977443608,7.764705882352941,0.07518796992481203,0.8181818181818182,0.6470588235294118,0.6875,7.7,0,5.53181818181818,0.9,1,121.0,1452.0,176.0,33.0,110.0,17424.0,2112.0,396.0,1320.0,256.0,48.0,160.0,9.0,30.0,100.0,True,TAMCContract,solidifi_benchmark
956,15,0,94,32,27,32,0,5,6,286,1,1,2.1875,0,22,0.0769230769230769,1,0,0,0,67,43,0,15,15,9,4,0.0,0.0,244.0,2632.488888888889,2,186,173,0,10,0.9301075268817204,5,70,32,35,1,27,0.4354838709677419,31,1,1.09375,10,32,9,27,18,0.3333333333333333,11,21,0,0.0,0,0,21,0,0,567,0,1430,864,135,0.0,0.8181818181818182,0.21428571428571427,0.017421602787456445,8.666666666666666,0.0313588850174216,1.5,0.6363636363636364,0.75,14.7,0,5.519230769230769,2.2,1,441.0,6006.0,672.0,105.0,189.0,81796.0,9152.0,1430.0,2574.0,1024.0,160.0,288.0,25.0,45.0,81.0,True,CareerOnToken,solidifi_benchmark
